,Kodu/Barkodu,F. Kodu,‹r¸n Ad˝,Mevcut,Fiyat˝,Tutar˝,T¸r¸,Kdv,A.Fiyat˝,A.Tutar˝,Maliyeti,2.Fiyat˝,Top. Giri˛,Top. «˝k˝˛,S.Gir. Tarihi,S.«˝k. Tarihi,Grub No,G.Kdv
,8690504066354,             ,‹LKER PEK›                    ,-34,0.5,-17,Adet,D,0.37,-12.58,0.37,0.5,,34,          ,08.08.2012,6,8
,8690504012283,             ,‹LKER HANIMELLER              ,-32,1,-32,Adet,D,0.88,-28.16,0.88,1,,32,          ,21.03.2013,1,8
,8692900811019,             ,V›K›NG 2KG «›«EK BAH«ES›      ,-12,4.25,-51,Adet,F,3.55,-42.6,3.55,4.25,,12,          ,18.01.2013,12,18
,8692900411011,8692900411011,V›K›NG SIVI BULAﬁIK DETERJANI ,-5,7.75,-38.75,Adet,F,7,-35,7,7.75,,5,          ,19.04.2012,1,18
,8690506346331,             ,ARKO TRAﬁ K÷P.2OO ML KOMANDO  ,-6,3.25,-19.5,Adet,F,2.45,-14.7,2.45,3.25,,6,          ,22.09.2012,52,18
,8696630120922,             ,DERBY TRAﬁ K÷P‹–‹             ,-12,3,-36,Adet,F,2.35,-28.2,2.35,3,,12,          ,14.12.2012,12,18
,80135876,             ,NUTELLA 400G                  ,-405,9.25,-3746.25,Adet,D,7.74,-3134.7,7.74,9.25,,405,          ,30.05.2018,1,8
,8690506439378,             ,G›BBS TIRAﬁ KREM› HASSAS C›LT ,-22,1.45,-31.9,Adet,F,0.97,-21.34,0.97,1.45,,22,          ,13.07.2013,12,18
,8693034000171,             ,NAFTAL›N WHATE                ,-14,1.25,-17.5,Adet,F,1,-14,1,1.25,,14,          ,09.11.2012,61,18
,8690504174233,             ,YUPO 65GR  28GRHED›YE         ,-14,1,-14,Adet,D,0.68,-9.52,0.68,1,,14,          ,15.10.2012,1,8
,8692462000623,             ,BALKAN YOGURT 2KG             ,-4,4.5,-18,Adet,D,3.5,-14,3.5,4.5,,4,          ,30.01.2012,1,8
,8697512321833,             ,SLEEPY                        ,-5,7.95,-39.75,Adet,F,7,-35,7,7.95,,5,          ,28.02.2012,1,18
,8690526061092,             ,ET› KAKAOLU B›SK‹V›           ,-246,1.25,-307.5,Adet,A,1,-246,1,1.25,,246,          ,25.05.2018,1,1
,8690504095569,             ,CAFE CROWN K÷P‹KL‹            ,-406,0.5,-203,Adet,D,0.4,-162.4,0.4,0.5,,406,          ,12.06.2017,6,8
,8690637589645,             ,C›F SUNL›GHT 750GR            ,-141,3.25,-458.25,Adet,F,2.65,-373.65,2.65,3.25,,141,          ,09.09.2017,31,18
,8690637606656,             ,C›F POWER CREAM 750GR         ,-14,5.75,-80.5,Adet,F,4.76,-66.64,4.76,5.75,,14,          ,24.09.2014,31,18
,8690558023341,             ,D›MES 6LI                     ,-51,2.5,-127.5,Adet,A,2.2,-112.2,2.2,2.5,,51,          ,22.03.2012,1,1
,8690562017961,             ,B›FA EFSANE                   ,-18,0.25,-4.5,Adet,B,0.2,-3.6,0.2,0.25,,18,          ,05.07.2012,2,8
,8690518011357,             ,TAMTAD TAZE FASULYE KONSERVE  ,-16,6.75,-108,Adet,B,5.7,-91.2,5.7,6.75,,16,          ,04.06.2018,1,8
,8690506456146,             ,T‹RK HAMAMI                   ,-55,2.4,-132,Adet,F,2.04,-112.2,2.04,2.4,,55,          ,12.07.2014,12,18
,8690177050025,             ,L›DO VAZEL›N                  ,-22,1.25,-27.5,Adet,F,0.8,-17.6,0.8,1.25,,22,          ,08.03.2013,1,18
,8690526043173,             ,ET› C›N LOKMALIK              ,-61,0.5,-30.5,Adet,B,0.4,-24.4,0.4,0.5,,61,          ,08.10.2013,8,8
,9000100747226,             ,TURS›L MAT›K 1KG              ,-97,3.5,-339.5,Adet,F,2.5,-242.5,2.5,3.5,,97,          ,11.05.2013,12,18
,8692952001383,             ,AJDA CAY BARDAGI INCE BEL 6'LI,-24,5.75,-138,Adet,D,4.94,-118.56,4.94,5.75,,24,          ,28.06.2014,1,8
,86933308,             ,LM LAYT KISA                  ,-39,5.5,-214.5,Adet,G,5.2,-202.8,5.2,5.5,,39,          ,10.05.2012,17,0
,8690766049836,             ,COCON STAR                    ,-14,1,-14,Adet,B,0.8,-11.2,0.8,1,,14,          ,13.06.2012,6,8
,8690742310196,             ,CANPET HASTABEZ› K‹«‹K BOY    ,-38,9.9,-376.2,Adet,F,8.7,-330.6,8.7,9.9,,38,          ,02.05.2016,12,18
,8690624302998,             ,SWEETOS                       ,-12,0.5,-6,Adet,C,0.4,-4.8,0.4,0.5,,12,          ,02.03.2012,1,8
,8690464010466,             ,SEL›N AYA PET 5L              ,-18,17.9,-322.2,Adet,B,17.3,-311.4,17.3,17.9,,18,          ,08.04.2012,1,8
,8690931008095,             ,Y÷R‹KOGLU KAYMAK              ,-166,6.5,-1079,Adet,D,5.8,-962.8,5.8,6.5,,166,          ,06.07.2018,1,8
,8691297003007,             ,ASLANLI PAMUK.250.–R.         ,0,2,0,Adet,F,1.5,0,1.5,1.75,,,          ,          ,1,18
,8690766128173,             ,‹LKER HOBBY                   ,-168,0.75,-126,Adet,D,0.59,-99.12,0.59,0.75,,168,          ,09.07.2014,1,8
,8697431263078,             ,G÷NEN 3‹1                     ,-4,5.5,-22,Adet,D,4.5,-18,4.5,5.5,,4,          ,28.05.2012,1,8
,8696368118512,             ,DANONE BONCUKLU               ,-23,0.85,-19.55,Adet,D,0.7,-16.1,0.7,0.85,,23,          ,29.02.2012,1,8
,8690766036980,             ,HOBBY  KEK                    ,-70,0.25,-17.5,Adet,A,0.2,-14,0.2,0.25,,70,          ,30.04.2013,1,1
,8698980920412,             ,SARIKIZ ELMALI SODA           ,-186,3.75,-697.5,Adet,A,3.15,-585.9,3.15,3.75,,186,          ,11.06.2018,1,1
,8690198900538,             ,KAFKAS «›«EK BAL 225GR        ,-2,4.25,-8.5,Adet,B,3.25,-6.5,3.25,4.25,,2,          ,07.03.2012,2,8
,8690198900507,             ,KAFKAS «›«EKBALI 850GR        ,-5,9.95,-49.75,Adet,B,8.77,-43.85,8.77,9.95,,5,          ,26.02.2012,2,8
,8690464010015,             ,SEL›N AY«›«EK YA–I 1LT+       ,-199,5.75,-1144.25,Adet,B,5.25,-1044.75,5.25,5.75,,199,          ,14.07.2018,2,8
,8696368200743,             ,DAN›NO                        ,-41,1.5,-61.5,Adet,A,1.25,-51.25,1.25,1.5,,41,          ,11.05.2013,1,1
,8690784918336,             ,MR MUSCLE KLOZET BANT         ,-7,2.35,-16.45,Adet,F,1.7,-11.9,1.7,2.35,,7,          ,18.11.2012,12,18
,8697431263016,             ,SALEP G÷NEN 350GR             ,-15,1.9,-28.5,Adet,B,1.5,-22.5,1.5,1.9,,15,          ,29.03.2012,3,8
,8693891195980,             ,÷NC‹ NAREKﬁ›S› K‹«‹K          ,-54,2.5,-135,Adet,B,1.75,-94.5,1.75,2.5,,54,          ,06.05.2017,1,8
,8690766292096,             ,HALK KEK 5.L›                 ,-20,1,-20,Adet,B,0.8,-16,0.8,1,,20,          ,28.11.2012,2,8
,8690504058106,             ,GR›SS›N› KEPEKL› ‹LKER 125 GR ,-10,1.65,-16.5,Adet,B,1.36,-13.6,1.36,1.65,,10,          ,21.10.2012,6,8
,8690146063551,             ,ROCCO POP SAKIZ               ,-21,1,-21,Adet,D,0.67,-14.07,0.67,1,,21,          ,10.12.2012,4,8
,8690146063568,             ,ROCCO POP SAKIZ               ,-25,1,-25,Adet,D,0.67,-16.75,0.67,1,,25,          ,14.01.2014,4,8
,8690146063575,             ,ROCCO POP  SAKIZ              ,-18,1,-18,Adet,D,0.67,-12.06,0.67,1,,18,          ,10.05.2014,4,8
,8690177010104,             ,M›SNET                        ,-24,1.25,-30,Adet,F,1,-24,1,1.25,,24,          ,28.11.2012,1,18
,8690632760247,             ,NESGU›K MISIR GEVRE–›         ,-177,4.25,-752.25,Adet,D,3.77,-667.29,3.77,4.25,,177,          ,31.10.2015,25,8
,8690536902347,             ,B›NGO BANYO ›K›L›             ,-87,10.5,-913.5,Adet,F,9.14,-795.18,9.14,10.5,,87,          ,27.06.2018,12,18
,8690536902354,             ,B›NGO MUTFAK                  ,-12,4.9,-58.8,Adet,F,3.45,-41.4,3.45,4.9,,12,          ,14.02.2013,1,1
,8690637593499,             ,L›PTON DO–U KARADEN›Z         ,-63,3.99,-251.37,Adet,D,3.19,-200.97,3.19,3.99,,63,          ,11.07.2014,1,8
,8692361015032,             ,ECOMAX OVMA TEL›              ,-57,1.75,-99.75,Adet,F,1.1,-62.7,1.1,1.75,,57,          ,15.06.2013,1,18
,8690757001201,             ,SILVIR AYAKKABI BOYASI        ,-6,1.25,-7.5,Adet,F,0.93,-5.58,0.93,1.25,,6,          ,10.12.2013,12,18
,8690757001218,             ,SILVIR AYAKKABI BOYASI        ,-7,1.25,-8.75,Adet,F,0.93,-6.51,0.93,1.25,,7,          ,10.01.2013,12,18
,8692361014752,             ,ECOMAX S‹NGER 5.L›            ,-99,1,-99,Adet,F,0.68,-67.32,0.68,1,,99,          ,11.10.2013,60,18
,8698980920405,             ,SARIKIZ                       ,-257,0.75,-192.75,Adet,A,0.46,-118.22,0.46,0.75,,257,          ,04.06.2018,1,1
,8690632082219,             ,NESTLE BEYAZ GOFRET           ,-83,0.5,-41.5,Adet,C,0.4,-33.2,0.4,0.5,,83,          ,24.10.2014,25,8
,8690562003063,             ,«›TLEMB›K                     ,-70,1,-70,Adet,D,0.8,-56,0.8,1,,70,          ,17.02.2014,1,8
,8690562004923,             ,ESCAPE B›FA                   ,-33,1,-33,Adet,D,0.8,-26.4,0.8,1,,33,          ,03.05.2012,1,8
,8690562004961,             ,B›FA SUSAMLI                  ,-83,1,-83,Adet,D,0.8,-66.4,0.8,1,,83,          ,08.03.2014,1,1
,8697419771366,             ,PAM SIVI SABUN                ,-14,1.25,-17.5,Adet,D,0.9,-12.6,0.9,1.25,,14,          ,04.02.2015,1,8
,7622300709464,             ,PATOS                         ,0,1,0,Adet,D,0.8,0,0.8,1,,,          ,          ,1,8
,8690637563348,             ,YUMOﬁ EXTRA 150ML             ,-117,8.99,-1051.83,Adet,E,8,-936,8,8.99,,117,          ,04.04.2015,12,18
,8690637604218,             ,YUMOﬁ EXTRA                   ,-13,8.99,-116.87,Adet,F,7.1,-92.3,7.1,8.99,,13,          ,08.03.2013,12,18
,8690624202694,             ,FR›TOS                        ,-1,0.5,-0.5,Adet,D,0.4,-0.4,0.4,0.5,,1,          ,25.02.2012,1,8
,8690624202700,             ,FR›TOS                        ,-1,0.5,-0.5,Adet,D,0.4,-0.4,0.4,0.5,,1,          ,13.03.2012,1,8
,8690632006833,             ,MAGG› BULYON                  ,-6,2.25,-13.5,Adet,D,1.97,-11.82,1.97,2.25,,6,          ,03.10.2012,1,8
,8691959417531,             ,PRENS HJYEN LAVANTA           ,-227,3.5,-794.5,Adet,F,2.85,-646.95,2.85,3.5,,227,          ,13.07.2018,58,18
,8690637603877,             ,CALVE                         ,-5,1.6,-8,Adet,A,1.4,-7,1.4,1.6,,5,          ,19.05.2012,1,1
,5011321976863,             ,BLENDAX BAL ÷ZL‹              ,-12,5.5,-66,Adet,F,4.8,-57.6,4.8,5.5,,12,          ,20.05.2012,9,18
,8693495409438,             ,AJAX 1 KG LAVANTA TAZEL›–›    ,-21,3.15,-66.15,Adet,F,2.65,-55.65,2.65,3.15,,21,          ,01.04.2017,2,18
,8691005769355,             ,G‹«PLAST «÷P TORB K‹«‹K 40 AD ,-41,0.75,-30.75,Adet,F,0.4,-16.4,0.4,0.75,,41,          ,14.04.2013,60,18
,8690527020012,             ,PINAR KLAS›K SUCUK VAKUMLU    ,-8,4.95,-39.6,Adet,B,4.4,-35.2,4.4,4.95,,8,          ,30.05.2012,33,8
,5011321668775,             ,PANTENE ﬁAM.KEPE–E K. 700 ML  ,-10,7.9,-79,Adet,F,7,-70,7,7.9,,10,          ,16.05.2012,1,18
,8690504271024,             ,‹LKER KELLOGGS                ,-5,2.25,-11.25,Adet,D,1.79,-8.95,1.79,2.25,,5,          ,02.04.2012,1,8
,8690504120285,             ,‹LKER «OKOKREM 700GR          ,-142,6.75,-958.5,Adet,D,6.47,-918.74,6.47,6.75,,142,          ,15.06.2013,6,8
,8690504007203,869050490720,PROB›S 300 GR 10LU B›S.       ,-52,3.5,-182,Adet,B,3,-156,3,3.5,,52,          ,28.01.2017,6,8
,8690570502695,             ,CALCON›T JEL 150ML            ,-29,22.5,-652.5,Adet,F,19.9,-577.1,19.9,22.5,,29,          ,01.09.2015,1,18
,8691440401001,8691440401001,DURU BULGUR ›R› P›LAVLIK 1KG  ,-390,2.95,-1150.5,Adet,B,2.6,-1014,2.6,2.95,,390,          ,07.07.2018,1,8
,8690637604256,             ,YUMOﬁ EXTRA                   ,-42,8.99,-377.58,Adet,F,7,-294,7,8.99,,42,          ,08.08.2014,1,1
,8695276419971,             ,MEYRA ‹Z‹M S›RKES› 1LT        ,-15,1,-15,Adet,B,0.45,-6.75,0.45,1,,15,          ,10.10.2012,1,8
,8699956091525,             ,PEDO7+18                      ,-22,9.75,-214.5,Adet,F,8.75,-192.5,8.75,9.75,,22,          ,09.12.2013,1,18
,8690558023327,             ,D›MES 6LI                     ,-6,2.5,-15,Adet,A,2.22,-13.32,2.22,2.5,,6,          ,11.04.2012,1,1
,8680018970049,             ,«÷P TOBASI                    ,-60,1,-60,Adet,A,0.6,-36,0.6,1,,60,          ,21.09.2013,1,1
,8690504013174,             ,‹LKER HANIMELLER              ,-28,1,-28,Adet,C,0.88,-24.64,0.88,1,,28,          ,21.03.2013,6,8
,8690511131274,             ,TEK MAT›K 9KG                 ,-2,14.5,-29,Adet,F,13.25,-26.5,13.25,14.5,,2,          ,03.03.2012,12,18
,8690511129301,             ,TEK MAT›K G‹L BAH«ES› 9KG     ,-4,14.5,-58,Adet,F,13.25,-53,13.25,14.5,,4,          ,06.07.2013,1,18
,4015400375296,             ,PR›MA ULTRA                   ,-10,22,-220,Adet,F,20,-200,20,22,,10,          ,13.05.2012,12,18
,8699543004464,             ,SENSODYNE TAM KORUMA          ,0,12.5,0,Adet,F,11.75,0,11.75,12.5,,,          ,          ,12,18
,8690511129660,             ,TEK MAT›K 9KG                 ,-3,14.5,-43.5,Adet,F,13.25,-39.75,13.25,14.5,,3,          ,24.04.2012,60,18
,8693374204413,             ,BALDO P›R›N« 2KG              ,-120,6.75,-810,Adet,C,5.75,-690,5.75,6.75,,120,          ,16.05.2013,1,8
,8690767711404,             ,TATLIM                        ,-75,0.5,-37.5,Adet,C,0.4,-30,0.4,0.5,,75,          ,27.06.2012,1,8
,8691206001025,             ,S›T›L BOYA K.KAFE             ,-9,1.25,-11.25,Adet,F,0.86,-7.74,0.86,1.25,,9,          ,22.09.2014,1,18
,8690637563164,             ,L›PTON ELMALI                 ,-2,3.5,-7,Adet,C,2.75,-5.5,2.75,3.5,,2,          ,01.10.2012,1,8
,8690637563485,             ,L›PTON YEﬁ›L                  ,-3,2.75,-8.25,Adet,C,2.5,-7.5,2.5,2.75,,3,          ,19.05.2013,1,8
,8697512321840,             ,SLEPY 3+6                     ,-1,7.95,-7.95,Adet,F,7.2,-7.2,7.2,7.95,,1,          ,17.03.2012,1,18
,5900273117236,             ,COLGATE TOTAL12CLEANM›NT50ML  ,-71,3.25,-230.75,Adet,F,2.35,-166.85,2.35,3.25,,71,          ,09.04.2014,47,18
,8693495004503,             ,COLGATE GEL›ﬁ.BEYZ.           ,-44,3.25,-143,Adet,F,2.7,-118.8,2.7,3.25,,44,          ,26.09.2013,47,18
,8690368043034,             ,OF«AY T›RYAK›S›NE 500GR       ,-22,4.75,-104.5,Adet,B,4.05,-89.1,4.05,4.75,,22,          ,02.07.2013,2,8
,8690368043010,             ,OF«AY ZEVK›NE 500GR           ,-22,4.75,-104.5,Adet,B,4.07,-89.54,4.07,4.75,,22,          ,11.09.2014,2,8
,8697713824607,             ,PEROS  6KG                    ,-3,5.99,-17.97,Adet,F,5.49,-16.47,5.49,5.99,,3,          ,10.04.2012,1,18
,8690632703602,             ,NESLE SICAK «›KOLATA HED›YEL› ,-13,8.5,-110.5,Adet,D,7.86,-102.18,7.86,8.5,,13,          ,22.11.2012,1,8
,3600540797636,             ,GARNIER 4.60 K÷M‹R KIZILI     ,-1,6.25,-6.25,Adet,B,5.9,-5.9,5.9,6.25,,1,          ,27.04.2012,62,8
,3600540310422,             ,GARNIER 9 SARI3600540310422   ,-4,6.95,-27.8,Adet,B,6.8,-27.2,6.8,6.95,,4,          ,29.04.2015,62,8
,3600540797650,             ,GARNIER 562 GECE KIZILI       ,-2,6.25,-12.5,Adet,B,5.9,-11.8,5.9,6.25,,2,          ,15.04.2012,62,8
,8692190006607,             ,ECCO HAVLU                    ,-24,2,-48,Adet,F,1.73,-41.52,1.73,2,,24,          ,07.08.2012,12,18
,8690575064112,             ,TAMEK T‹RL‹ 670 GR            ,-12,4.2,-50.4,Adet,B,3.64,-43.68,3.64,4.2,,12,          ,19.04.2013,3,8
,8698509254608,             ,HALK NAR›TA ﬁEFTAL›           ,-152,1.75,-266,Adet,B,1.47,-223.44,1.47,1.75,,152,          ,26.10.2017,30,8
,8698509254509,             ,HALK NAR›TA KAYISI 1 LT.      ,-76,1.6,-121.6,Adet,B,1.4,-106.4,1.4,1.6,,76,          ,15.03.2014,30,8
,8698509254301,             ,HALK NAR›TA MEYVA SUYU 1 LT.  ,-242,1.8,-435.6,Adet,B,1.52,-367.84,1.52,1.8,,242,          ,16.04.2018,30,8
,8698742130004,             ,UN KURAB›YES›                 ,-37,2.5,-92.5,Adet,D,2,-74,2,2.5,,37,          ,19.09.2012,1,8
,8693342000603,             ,KESK›NO–LU 1000 GR SOS›S      ,-22,3.99,-87.78,Adet,B,3.5,-77,3.5,3.99,,22,          ,10.04.2012,77,8
,8690451067664,             ,SALAM K÷RPE BANV›T  350 GR    ,-16,2.5,-40,Adet,B,2.15,-34.4,2.15,2.5,,16,          ,16.05.2012,13,8
,8697512322861,             ,BABY MATE                     ,-517,1.25,-646.25,Adet,F,1,-517,1,1.25,,517,          ,20.11.2012,6,18
,8690508204493,869050820415,TUKAﬁ TAZE FASULYE 670 GR     ,-34,4.25,-144.5,Adet,B,3.18,-108.12,3.18,4.25,,34,          ,17.07.2017,42,8
,8690526097367,             ,ET› MAXIMUS                   ,-41,0.75,-30.75,Adet,D,0.58,-23.78,0.58,0.75,,41,          ,07.09.2012,1,8
,8690513122102,             ,HACI ﬁAK›R KLAS›K SABUN 4*100G,-48,2.4,-115.2,Adet,F,2,-96,2,2.4,,48,          ,25.04.2015,27,18
,5410076564743,             ,PANTEN KOPARAK D÷K‹LEN        ,-6,7.95,-47.7,Adet,F,7,-42,7,7.95,,6,          ,16.07.2012,12,18
,8692095162194,8692095012086,SEK MEYVEL› S‹T «›LEK 1/5     ,-31,0.85,-26.35,Adet,B,0.69,-21.39,0.69,0.85,,31,          ,24.11.2012,9,8
,8692095337509,8692095337547,SEK MEYVEL› S‹T KAKAOLU 1/5   ,-98,0.9,-88.2,Adet,B,0.7,-68.6,0.7,0.9,,98,          ,15.07.2013,9,8
,8697420531560,             ,KULAK CUBUGU                  ,-13,1,-13,Adet,F,0.8,-10.4,0.8,1,,13,          ,07.09.2012,1,18
,8690766127268,             ,‹LKER HOBBY                   ,-53,0.5,-26.5,Adet,D,0.4,-21.2,0.4,0.5,,53,          ,01.11.2012,1,8
,8698509200018,             ,HALK MARGAR›N 250 GR          ,-107,1.1,-117.7,Adet,B,0.95,-101.65,0.95,1.1,,107,          ,26.09.2012,30,8
,8690120020013,             ,TORKU ESMER KESME ﬁEKER 750GR ,-16,3.5,-56,Adet,B,2.78,-44.48,2.78,3.5,,16,          ,28.01.2013,2,8
,8690120010168,             ,TORKU ESMER TOZ ﬁEKER 500GR   ,-10,2.75,-27.5,Adet,B,2.15,-21.5,2.15,2.75,,10,          ,04.03.2013,2,8
,8690120030814,             ,TORKU M›X                     ,-8,3.5,-28,Adet,C,2.5,-20,2.5,3.5,,8,          ,18.08.2012,1,8
,8690527020777,152901582,PINAR MANGAL KEYF›  350 GR 2L›,-2,18.5,-37,Adet,B,16.8,-33.6,16.8,18.5,,2,          ,19.03.2012,33,8
,8690629229832,             ,PUD›NG «›KOLATALI DR.OETKER   ,-179,2,-358,Adet,B,1.68,-300.72,1.68,2,,179,          ,07.04.2018,38,8
,8690526045313,             ,ET› GOFREDO                   ,-17,0.5,-8.5,Adet,D,0.4,-6.8,0.4,0.5,,17,          ,30.11.2012,1,8
,8698509288153,             ,HALK KREMALI 4L‹ B›SK‹V›      ,-39,1,-39,Adet,B,0.8,-31.2,0.8,1,,39,          ,26.01.2016,1,8
,8690565025604,             ,PINAR KREM PEYN›R 180 GR      ,-37,3.5,-129.5,Adet,B,3,-111,3,3.5,,37,          ,23.03.2018,33,8
,4015400477891,             ,UYUOYNA 3+6                   ,-5,14.75,-73.75,Adet,F,13.5,-67.5,13.5,14.75,,5,          ,12.03.2013,1,18
,8690637595325,             ,EL›DOR KREM 350ML             ,-7,4.5,-31.5,Adet,F,3.92,-27.44,3.92,4.5,,7,          ,10.07.2012,12,18
,8691900008184,             ,KOTEX NORMAL 36LI             ,-39,6.95,-271.05,Adet,F,5.77,-225.03,5.77,6.95,,39,          ,30.12.2016,60,18
,869063203686,             ,NESCAFE 24GR                  ,-70,1.95,-136.5,Adet,D,1.56,-109.2,1.56,1.95,,70,          ,03.02.2013,1,8
,8690510759349,             ,FA KOLONYA+PAR                ,0,4.25,0,Adet,F,3.75,0,3.75,4.25,,,          ,          ,1,18
,8697452670046,             ,BERL›N WOMEM EAU DE TOILETTE  ,-1,4.25,-4.25,Adet,F,2.6,-2.6,2.6,4.25,,1,          ,08.05.2012,62,18
,2817425000000,             ,AYTA« CERKES SUCUK            ,-25839,42,-1085.24,Kilo,D,36.93,-954.23,36.93,42,,25.839,          ,15.06.2013,1,8
,8691520603509,2020,AYTAC MEYVA SUYU 1 LT         ,-6,1.5,-9,Adet,B,1.32,-7.92,1.32,1.5,,6,          ,21.05.2012,1,8
,8691520603929,             ,AYTA« KARIﬁIK                 ,-9,1.5,-13.5,Adet,D,1.32,-11.88,1.32,1.5,,9,          ,11.05.2012,1,8
,8690533054346,             ,ET› TADINDA                   ,-52,0.5,-26,Adet,D,0.4,-20.8,0.4,0.5,,52,          ,10.05.2013,1,8
,8694216002648,             ,FISTIK                        ,-1,2,-2,Adet,C,1.4,-1.4,1.4,2,,1,          ,24.04.2012,1,8
,8691520603707,2021,AYTAC MEYVA SUYU 1LT          ,-28,1.5,-42,Adet,B,1.32,-36.96,1.32,1.5,,28,          ,13.05.2012,1,8
,8690570530353,             ,CALGON 550GR                  ,-133,7.5,-997.5,Adet,F,6.45,-857.85,6.45,7.5,,133,          ,25.01.2018,12,18
,8697429231454,             ,EGOISTE JOLE G«L‹.LFL›.700 ML ,-2,3.4,-6.8,Adet,F,2.85,-5.7,2.85,3.4,,2,          ,30.04.2013,21,18
,8697429233007,             ,EGO›ST EXTRA ISLAK J÷LE       ,-10,3.5,-35,Adet,F,2.75,-27.5,2.75,3.5,,10,          ,28.05.2016,32,18
,8691741010209,             ,DERBY ELD›VEN                 ,-25,2.65,-66.25,Adet,F,2.25,-56.25,2.25,2,,25,          ,13.06.2018,3,18
,8691741020307,             ,DERBY EXTRA G‹«L‹ ELD›VEN     ,-62,2.75,-170.5,Adet,F,2.28,-141.36,2.28,2.75,,62,          ,06.07.2018,60,18
,8693354001391,             ,DO–ANAY ﬁALGAM ACILI 330 ML   ,-14,1,-14,Adet,B,0.7,-9.8,0.7,1,,14,          ,14.07.2014,2,8
,8697430885646,             ,ARBELLA KUSKUS                ,-478,1.25,-597.5,Adet,B,1,-478,1,1.25,,478,          ,30.06.2018,2,8
,8697459022220,             ,ISIRGAN ﬁAMPUAN               ,-2,8.75,-17.5,Adet,F,7.5,-15,7.5,8.75,,2,          ,30.04.2012,1,18
,8690504034735,             ,ALBEN› ATIﬁTIRMALIK           ,-373,1.25,-466.25,Adet,B,1,-373,1,1.25,,373,          ,15.03.2018,6,8
,8690504036258,             ,HALLEY                        ,-347,1,-347,Adet,D,0.75,-260.25,0.75,1,,347,          ,07.06.2018,1,8
,8690784816113,             ,MR MUSCLE Y‹ZEY TEM›ZLEY›C›   ,-23,2.5,-57.5,Adet,F,2,-46,2,2.5,,23,          ,17.01.2013,12,18
,8690784815772,             ,MR MUSCLE Y‹ZEY TEM›ZLEY›C›   ,-20,2.5,-50,Adet,F,2,-40,2,2.5,,20,          ,27.09.2013,1,18
,8690784815888,             ,MR MUSCLE Y‹ZEY               ,-25,2.5,-62.5,Adet,F,2,-50,2,2.5,,25,          ,16.11.2012,12,18
